Event Index	UTC Timestamp	UTC Date and Time	Local Timestamp	Local Timezone	Local Date and Time	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Room ID	Room Order	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: screen	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: group_no	Spreadsheet: sample_size	Spreadsheet: set_no	Spreadsheet: spacing	Spreadsheet: estimated_value	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: correct_answer	Spreadsheet: scale_factor	Spreadsheet: refactored_correct_answer	Spreadsheet: question_counter	Spreadsheet: text	Spreadsheet: helptext	Manipulation: Spreadsheet
2	1696859434089	09/10/2023 13:50:34	1696866634089	2	09/10/2023 17:50:34	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	introduction	instructions	kzvwwb	1	continue		18345	18334	18345	18345	18334	18345	1	18345	0	0		Click To Continue	Continue Button	2	object-23	introduction	instructions															"This evaluation is examining how effectively values in a series can be traced in parallel coordinates plots with varying layouts.
The next section contains 6 training questions. Your answers will not be recorded and you may take as much time as needed.
After the training section you will be given the opportunity to pause before the live questions begin.
Thanks for participating!
Please click ‘Continue’ to start."		
3	1696859463743	09/10/2023 13:51:03	1696866663743	2	09/10/2023 17:51:03	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	training	pcp_vt_examples	3lq3u9	1	continue		29659	29650	29659	29659	29650	29659	1	29659	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_10_set_0_120.png	examples_pcp_vt_size_10_set_0_120	examples	10	0	120				19			1			
4	1696859463746	09/10/2023 13:51:03	1696866663746	2	09/10/2023 17:51:03	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	training	pcp_vt_examples	3lq3u9	1	response	19	17233	29650	29666	17233	29650	29666	1	17233	12433	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_10_set_0_120.png	examples_pcp_vt_size_10_set_0_120	examples	10	0	120				19			1			
5	1696859493681	09/10/2023 13:51:33	1696866693681	2	09/10/2023 17:51:33	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	2	training	pcp_vt_examples	3lq3u9	1	continue		29952	29950	29952	29952	29950	29952	1	29952	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_20_set_0_120.png	examples_pcp_vt_size_20_set_0_120	examples	20	0	120				13			1			
6	1696859493684	09/10/2023 13:51:33	1696866693684	2	09/10/2023 17:51:33	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	2	training	pcp_vt_examples	3lq3u9	1	response	14	27767	29950	29955	27767	29950	29955	1	27767	2188	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_20_set_0_120.png	examples_pcp_vt_size_20_set_0_120	examples	20	0	120				13			1			
7	1696859502864	09/10/2023 13:51:42	1696866702864	2	09/10/2023 17:51:42	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	3	training	pcp_vt_examples	3lq3u9	1	continue		9186	9184	9186	9186	9184	9186	1	9186	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_40_set_0_120.png	examples_pcp_vt_size_40_set_0_120	examples	40	0	120				38			1			
8	1696859502865	09/10/2023 13:51:42	1696866702865	2	09/10/2023 17:51:42	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	3	training	pcp_vt_examples	3lq3u9	1	response	37	6934	9184	9187	6934	9184	9187	1	6934	2253	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_40_set_0_120.png	examples_pcp_vt_size_40_set_0_120	examples	40	0	120				38			1			
9	1696859509425	09/10/2023 13:51:49	1696866709425	2	09/10/2023 17:51:49	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	4	training	pcp_vt_examples	3lq3u9	1	continue		6563	6550	6563	6563	6550	6563	1	6563	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_10_set_1_120.png	examples_pcp_vt_size_10_set_1_120	examples	10	1	120				3			1			
10	1696859509429	09/10/2023 13:51:49	1696866709429	2	09/10/2023 17:51:49	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	4	training	pcp_vt_examples	3lq3u9	1	response	3	5417	6550	6566	5417	6550	6566	1	5417	1149	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_10_set_1_120.png	examples_pcp_vt_size_10_set_1_120	examples	10	1	120				3			1			
11	1696859519729	09/10/2023 13:51:59	1696866719729	2	09/10/2023 17:51:59	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	5	training	pcp_vt_examples	3lq3u9	1	continue		10316	10300	10316	10316	10300	10316	1	10316	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_20_set_1_120.png	examples_pcp_vt_size_20_set_1_120	examples	20	1	120				6			1			
12	1696859519732	09/10/2023 13:51:59	1696866719732	2	09/10/2023 17:51:59	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	5	training	pcp_vt_examples	3lq3u9	1	response	7	8817	10300	10317	8817	10300	10317	1	8817	1500	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_20_set_1_120.png	examples_pcp_vt_size_20_set_1_120	examples	20	1	120				6			1			
13	1696859528297	09/10/2023 13:52:08	1696866728297	2	09/10/2023 17:52:08	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	6	training	pcp_vt_examples	3lq3u9	1	continue		8584	8567	8584	8584	8567	8584	1	8584	0	0		Click To Continue	Continue Button	9	object-20	training	pcp_vt_examples		examples_pcp_vt_size_40_set_1_120.png	examples_pcp_vt_size_40_set_1_120	examples	40	1	120				21			1			
14	1696859528297	09/10/2023 13:52:08	1696866728297	2	09/10/2023 17:52:08	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	6	training	pcp_vt_examples	3lq3u9	1	response	23	7183	8567	8584	7183	8567	8584	1	7183	1401	0		Number Entry	estimated_value	8	object-19	training	pcp_vt_examples		examples_pcp_vt_size_40_set_1_120.png	examples_pcp_vt_size_40_set_1_120	examples	40	1	120				21			1			
15	1696859534295	09/10/2023 13:52:14	1696866734295	2	09/10/2023 17:52:14	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	begin_trial	begin	or4qll	1	continue		6016	6000	6016	6016	6000	6016	1	6016	0	0		Click To Continue	Continue Button	2	object-102	begin_trial	begin															"# Start of live questions
Click 'Continue' to begin the live test. Your answers will be recorded. Please try to complete all the questions without taking a break. The test should take no more than 15 minutes to complete."		
16	1696859536246	09/10/2023 13:52:16	1696866736246	2	09/10/2023 17:52:16	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	fixation	gec9f5	1	continue		1966	1966	1966	1966	1966	1966	1	1966	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
17	1696859552744	09/10/2023 13:52:32	1696866752744	2	09/10/2023 17:52:32	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		16500	16484	16500	16500	16484	16500	1	16500	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
18	1696859552748	09/10/2023 13:52:32	1696866752748	2	09/10/2023 17:52:32	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	111	15734	16484	16501	15734	16484	16501	1	15734	767	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
19	1696859554696	09/10/2023 13:52:34	1696866754696	2	09/10/2023 17:52:34	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
20	1696859567856	09/10/2023 13:52:47	1696866767856	2	09/10/2023 17:52:47	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		13160	13150	13160	13160	13150	13160	1	13160	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
21	1696859567859	09/10/2023 13:52:47	1696866767859	2	09/10/2023 17:52:47	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	61	11850	13150	13163	11850	13150	13163	1	11850	1313	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
22	1696859569813	09/10/2023 13:52:49	1696866769813	2	09/10/2023 17:52:49	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	fixation	gec9f5	1	continue		1966	1966	1966	1966	1966	1966	1	1966	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
23	1696859581768	09/10/2023 13:53:01	1696866781768	2	09/10/2023 17:53:01	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		11956	11950	11956	11956	11950	11956	1	11956	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
24	1696859581771	09/10/2023 13:53:01	1696866781771	2	09/10/2023 17:53:01	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	176	11150	11950	11959	11150	11950	11959	1	11150	809	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
25	1696859583730	09/10/2023 13:53:03	1696866783730	2	09/10/2023 17:53:03	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_120.png	live_2_pcp_vt_size_20_set_0_120	2	20	0	120				46	4	86	1			
26	1696859592486	09/10/2023 13:53:12	1696866792486	2	09/10/2023 17:53:12	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		8758	8750	8758	8758	8750	8758	1	8758	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_120.png	live_2_pcp_vt_size_20_set_0_120	2	20	0	120				46	4	86	1			
27	1696859592488	09/10/2023 13:53:12	1696866792488	2	09/10/2023 17:53:12	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	86	7334	8750	8759	7334	8750	8759	1	7334	1425	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_120.png	live_2_pcp_vt_size_20_set_0_120	2	20	0	120				46	4	86	1			
28	1696859594446	09/10/2023 13:53:14	1696866794446	2	09/10/2023 17:53:14	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
29	1696859602053	09/10/2023 13:53:22	1696866802053	2	09/10/2023 17:53:22	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		7608	7600	7608	7608	7600	7608	1	7608	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
30	1696859602054	09/10/2023 13:53:22	1696866802054	2	09/10/2023 17:53:22	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	126	6233	7600	7608	6233	7600	7608	1	6233	1375	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
31	1696859604013	09/10/2023 13:53:24	1696866804013	2	09/10/2023 17:53:24	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
32	1696859622351	09/10/2023 13:53:42	1696866822351	2	09/10/2023 17:53:42	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		18339	18333	18339	18339	18333	18339	1	18339	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
33	1696859622353	09/10/2023 13:53:42	1696866822353	2	09/10/2023 17:53:42	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	59	17333	18333	18341	17333	18333	18341	1	17333	1008	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
34	1696859624313	09/10/2023 13:53:44	1696866824313	2	09/10/2023 17:53:44	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
35	1696859640423	09/10/2023 13:54:00	1696866840423	2	09/10/2023 17:54:00	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		16110	16100	16110	16110	16100	16110	1	16110	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
36	1696859640426	09/10/2023 13:54:00	1696866840426	2	09/10/2023 17:54:00	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	14	15117	16100	16113	15117	16100	16113	1	15117	996	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
37	1696859642380	09/10/2023 13:54:02	1696866842380	2	09/10/2023 17:54:02	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
38	1696859654160	09/10/2023 13:54:14	1696866854160	2	09/10/2023 17:54:14	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		11780	11766	11780	11780	11766	11780	1	11780	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
39	1696859654162	09/10/2023 13:54:14	1696866854162	2	09/10/2023 17:54:14	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	206	10000	11766	11782	10000	11766	11782	1	10000	1782	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
40	1696859656114	09/10/2023 13:54:16	1696866856114	2	09/10/2023 17:54:16	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	fixation	gec9f5	1	continue		1967	1967	1967	1967	1967	1967	1	1967	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
41	1696859691679	09/10/2023 13:54:51	1696866891679	2	09/10/2023 17:54:51	142982	9	task-i1zc		32116472	126a1d6bb22fdf280ae8bed2a3377cb8		complete		65242084868cabb9fb78d7b9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1921x943	1920x941			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		35566	35550	35566	35566	35550	35566	1	35566	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
