Event Index	UTC Timestamp	UTC Date	Local Timestamp	Local Timezone	Local Date	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: corr	Spreadsheet: sample_size	Spreadsheet: spacing	Spreadsheet: corr_scale	Spreadsheet: corr_estimated	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: text	Spreadsheet: screen	Spreadsheet: helptext	Spreadsheet: corr_correct_response	Manipulation: Spreadsheet
122	1686561023712	12/06/2023 09:10:23	1686564623712	1	12/06/2023 11:10:23	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	35	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1652.7499999880674	1649.6459999999788	1652.7499999880674	1	0	0	0		Click To Continue	-	6	object-25	corr_est	1	pcp_corr_-0.905_size_40_480.png	pcp_corr_-0.905_size_40_480	-0.905	40	480	-3					corr_est_stimulus			
123	1686561025678	12/06/2023 09:10:25	1686564625678	1	12/06/2023 11:10:25	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	36	corr_est	fixation	uey5yj	1	continue		1966.5200000000186	1966.5200000000186	1966.5200000000186	1966.5200000000186	1966.5200000000186	1966.5200000000186	1	1966.5200000000186	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
124	1686561027640	12/06/2023 09:10:27	1686564627640	1	12/06/2023 11:10:27	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	36	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-1	0	0	0	1963.883999999991	1950.0749999999825	1963.883999999991	1	0	0	0	estimated_corr	Click Response	-	6	object-25	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
125	1686561027640	12/06/2023 09:10:27	1686564627640	1	12/06/2023 11:10:27	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	36	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1964.4839999642281	1950.0749999999825	1964.4839999642281	1	0	0	0		Click To Continue	-	6	object-25	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
126	1686561029592	12/06/2023 09:10:29	1686564629592	1	12/06/2023 11:10:29	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	2	attention_parallel	fixation	3sst63	1	continue		1966.018000000011	1966.018000000011	1966.018000000011	1966.018000000011	1966.018000000011	1966.018000000011	1	1966.018000000011	0	0		Fixation Timing	Fixation	1	object-77	attention_parallel									parallel_lines_vert_numbered.png	B		attention_parallel_select			
127	1686561031584	12/06/2023 09:10:31	1686564631584	1	12/06/2023 11:10:31	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	2	attention_parallel	attention_parallel_select	jqb8p9	2	continue		1991.8909999642347	1983.3850000000093	1991.8909999642347	1991.8909999642347	1983.3850000000093	1991.8909999642347	1	1991.8909999642347	0	0		Click To Continue	button_B	3	object-68	attention_parallel									parallel_lines_vert_numbered.png	B		attention_parallel_select			
128	1686561033543	12/06/2023 09:10:33	1686564633543	1	12/06/2023 11:10:33	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	37	corr_est	fixation	uey5yj	1	continue		1966.0769999999902	1966.0769999999902	1966.0769999999902	1966.0769999999902	1966.0769999999902	1966.0769999999902	1	1966.0769999999902	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
129	1686561039863	12/06/2023 09:10:39	1686564639863	1	12/06/2023 11:10:39	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	37	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	1	0	0	0	6322.228999976156	6316.138999999996	6322.228999976156	1	0	0	0	estimated_corr	Click Response	+	8	object-27	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
130	1686561039864	12/06/2023 09:10:39	1686564639864	1	12/06/2023 11:10:39	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	37	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	6322.728999976156	6316.138999999996	6322.728999976156	1	0	0	0		Click To Continue	+	8	object-27	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
131	1686561041824	12/06/2023 09:10:41	1686564641824	1	12/06/2023 11:10:41	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	38	corr_est	fixation	uey5yj	1	continue		1965.921000000002	1965.921000000002	1965.921000000002	1965.921000000002	1965.921000000002	1965.921000000002	1	1965.921000000002	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
132	1686561042855	12/06/2023 09:10:42	1686564642855	1	12/06/2023 11:10:42	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	38	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	1032.0689999523165	1016.6169999999984	1032.0689999523165	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
133	1686561042856	12/06/2023 09:10:42	1686564642856	1	12/06/2023 11:10:42	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	38	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1032.3689999642374	1016.6169999999984	1032.3689999642374	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
134	1686561044807	12/06/2023 09:10:44	1686564644807	1	12/06/2023 11:10:44	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	39	corr_est	fixation	uey5yj	1	continue		1966.758999999991	1966.758999999991	1966.758999999991	1966.758999999991	1966.758999999991	1966.758999999991	1	1966.758999999991	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
135	1686561089712	12/06/2023 09:11:29	1686564689712	1	12/06/2023 11:11:29	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	39	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	44904.89300000001	44893.35500000001	44904.89300000001	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
136	1686561089716	12/06/2023 09:11:29	1686564689716	1	12/06/2023 11:11:29	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	39	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	44908.99299996425	44893.35500000001	44908.99299996425	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
137	1686561091667	12/06/2023 09:11:31	1686564691667	1	12/06/2023 11:11:31	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	40	corr_est	fixation	uey5yj	1	continue		1966.7399999999907	1966.7399999999907	1966.7399999999907	1966.7399999999907	1966.7399999999907	1966.7399999999907	1	1966.7399999999907	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
138	1686561092776	12/06/2023 09:11:32	1686564692776	1	12/06/2023 11:11:32	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	40	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	1108.9979999880888	1099.4160000000265	1108.9979999880888	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
139	1686561092776	12/06/2023 09:11:32	1686564692776	1	12/06/2023 11:11:32	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	40	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1109.4979999880888	1099.4160000000265	1109.4979999880888	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
140	1686561094734	12/06/2023 09:11:34	1686564694734	1	12/06/2023 11:11:34	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	41	corr_est	fixation	uey5yj	1	continue		1966.609999999986	1966.609999999986	1966.609999999986	1966.609999999986	1966.609999999986	1966.609999999986	1	1966.609999999986	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
141	1686561096007	12/06/2023 09:11:36	1686564696007	1	12/06/2023 11:11:36	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	41	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	1274.3719999642344	1266.8759999999893	1274.3719999642344	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
142	1686561096008	12/06/2023 09:11:36	1686564696008	1	12/06/2023 11:11:36	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	41	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1274.9719999880763	1266.8759999999893	1274.9719999880763	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
143	1686561097973	12/06/2023 09:11:37	1686564697973	1	12/06/2023 11:11:37	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	42	corr_est	fixation	uey5yj	1	continue		1965.7980000000098	1965.7980000000098	1965.7980000000098	1965.7980000000098	1965.7980000000098	1965.7980000000098	1	1965.7980000000098	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
144	1686561099223	12/06/2023 09:11:39	1686564699223	1	12/06/2023 11:11:39	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	42	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	1	0	0	0	1257.6979999642354	1250.2629999999772	1257.6979999642354	1	0	0	0	estimated_corr	Click Response	+	8	object-27	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
145	1686561099224	12/06/2023 09:11:39	1686564699224	1	12/06/2023 11:11:39	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est	42	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1258.3979999523144	1250.2629999999772	1258.3979999523144	1	0	0	0		Click To Continue	+	8	object-27	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
146	1686561099231	12/06/2023 09:11:39	1686564699231	1	12/06/2023 11:11:39	135554	9	task-3dzl		30006905	5fa79c380a393fe8ccfbf2b3a50d0305		complete		6486edcce2704c8f80fe7e50	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1458x762		corr_spacing	20	gorilla_corr_est						5	END							0																								
1	1686557291027	12/06/2023 08:08:11	1686564491027	2	12/06/2023 12:08:11	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est						5	BEGIN							0																								
2	1686557305434	12/06/2023 08:08:25	1686564505434	2	12/06/2023 12:08:25	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	1	introduction	instructions	9k12za	1	continue		16457	16454	16457	16457	16454	16457	1	16457	0	0		Click To Continue	Continue Button	2	object-21	introduction											"This evaluation is examining how linear relationships are perceived in parallel coordinates plots with varying layouts.
The next section contains 5 training questions. Your answers will not be recorded and you may take as much time as needed.
After the training section you will be given the opportunity to pause before the live questions begin.
Thanks for participating!
Please click ‘Continue’ to start."	introduction			
3	1686557320615	12/06/2023 08:08:40	1686564520615	2	12/06/2023 12:08:40	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	1	training	corr_est_examples	dfh83h	1	response	--	15184	15173	15184	15184	15173	15184	1	15184	0	0	estimated_corr	Click Response	--	5	object-92	training		example_pcp_corr_-0.905_size_40_120.png	pcp_corr_-0.905_size_40_120	-0.905	160	120	-3			---	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	---	
4	1686557326052	12/06/2023 08:08:46	1686564526052	2	12/06/2023 12:08:46	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	1	training	corr_est_examples	dfh83h	1	response	---	20621	20605	20621	20621	20605	20621	1	20621	0	0	estimated_corr	Click Response	---	4	object-91	training		example_pcp_corr_-0.905_size_40_120.png	pcp_corr_-0.905_size_40_120	-0.905	160	120	-3			---	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	---	
5	1686557328103	12/06/2023 08:08:48	1686564528103	2	12/06/2023 12:08:48	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	1	training	corr_est_examples	dfh83h	1	continue		22672	22655	22672	22672	22655	22672	1	22672	0	0		Click To Continue	Continue Button	15	object-112	training		example_pcp_corr_-0.905_size_40_120.png	pcp_corr_-0.905_size_40_120	-0.905	160	120	-3			---	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	---	
6	1686557334497	12/06/2023 08:08:54	1686564534497	2	12/06/2023 12:08:54	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	2	training	corr_est_examples	dfh83h	1	response	0	6411	6410	6411	6411	6410	6411	1	6411	0	0	estimated_corr	Click Response	0	7	object-94	training		example_pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0			0	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	0	
7	1686557337503	12/06/2023 08:08:57	1686564537503	2	12/06/2023 12:08:57	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	2	training	corr_est_examples	dfh83h	1	continue		9414	9398	9414	9414	9398	9414	1	9414	0	0		Click To Continue	Continue Button	15	object-112	training		example_pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0			0	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	0	
8	1686557341712	12/06/2023 08:09:01	1686564541712	2	12/06/2023 12:09:01	135554	9	task-3dzl		30006926	fcd187fd8ababf614f4ef98eeb95ad6d		complete		6486edb9afd61008532c5423	computer	Desktop or Laptop	Mac OS 10.15.7	Safari 16.5	1512x982	1324x807		corr_spacing	20	gorilla_corr_est	3	training	corr_est_examples	dfh83h	1	response	+++	4227	4211	4227	4227	4211	4227	1	4227	0	0	estimated_corr	Click Response	+++	10	object-97	training		example_pcp_corr_0.905_size_160_120.png	pcp_corr_0.905_size_160_120	0.905	160	120	3			+++	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	+++	
